epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
440,13720.7,0.07019,39.5252,0.02781,0.1074,0.872,1,1,0.995,0.995,0,0,0,0,0.01707,40,0.00017,0.02934,0.05546,0.0056539,0.0056539,0.0056539
441,13751.6,0.06965,39.6149,0.03037,0.10644,0.87585,1,1,0.995,0.995,0,0,0,0,0.01484,40,0.00011,0.02755,0.05403,0.005644,0.005644,0.005644
442,13782.5,0.06818,39.7455,0.02842,0.10327,0.87415,1,1,0.995,0.995,0,0,0,0,0.00678,40,9e-05,0.01954,0.05126,0.0056341,0.0056341,0.0056341
443,13813.5,0.07076,39.6371,0.02849,0.10791,0.87,1,1,0.995,0.995,0,0,0,0,0.0063,40,7e-05,0.02027,0.05073,0.0056242,0.0056242,0.0056242
444,13844.3,0.07012,39.6946,0.02961,0.10753,0.88061,0.99949,1,0.995,0.995,0,0,0,0,0.00646,40,0.00012,0.02167,0.0531,0.0056143,0.0056143,0.0056143
445,13875.2,0.06994,39.7178,0.02869,0.10501,0.88163,0.9995,1,0.995,0.995,0,0,0,0,0.0059,40,0.00013,0.02075,0.05907,0.0056044,0.0056044,0.0056044
446,13906.1,0.0679,39.6545,0.03172,0.10712,0.88047,1,1,0.995,0.995,0,0,0,0,0.00666,39.9999,0.00014,0.01983,0.06215,0.0055945,0.0055945,0.0055945
447,13937,0.06914,39.7334,0.02954,0.10372,0.8739,1,1,0.995,0.995,0,0,0,0,0.00816,40,0.00021,0.01872,0.05867,0.0055846,0.0055846,0.0055846
448,13967.9,0.06915,39.5806,0.02978,0.10569,0.87266,1,1,0.995,0.995,0,0,0,0,0.00778,40,0.00015,0.01747,0.05803,0.0055747,0.0055747,0.0055747
449,13998.8,0.06597,39.5766,0.03132,0.10322,0.87466,1,1,0.995,0.995,0,0,0,0,0.01408,40,0.0001,0.02822,0.06043,0.0055648,0.0055648,0.0055648
450,14029.7,0.06552,39.6871,0.03138,0.10413,0.87937,1,1,0.995,0.995,0,0,0,0,0.01318,40,0.0001,0.02954,0.06124,0.0055549,0.0055549,0.0055549
451,14060.7,0.06966,39.6043,0.03202,0.10659,0.87345,1,1,0.995,0.995,0,0,0,0,0.00669,40,0.00011,0.02102,0.05847,0.005545,0.005545,0.005545
452,14091.5,0.07118,39.6399,0.02849,0.11063,0.87838,1,1,0.995,0.995,0,0,0,0,0.00548,40,8e-05,0.01946,0.05574,0.0055351,0.0055351,0.0055351
453,14122.4,0.06908,39.7394,0.02932,0.10571,0.87653,1,1,0.995,0.995,0,0,0,0,0.00873,40,0.00015,0.01924,0.05407,0.0055252,0.0055252,0.0055252
454,14153.3,0.06933,39.4986,0.0319,0.10895,0.8782,1,1,0.995,0.995,0,0,0,0,0.00731,40,0.0001,0.01808,0.0524,0.0055153,0.0055153,0.0055153
455,14184.1,0.06552,39.8064,0.02928,0.10605,0.88272,1,1,0.995,0.995,0,0,0,0,0.00692,40,9e-05,0.01699,0.05144,0.0055054,0.0055054,0.0055054
456,14215.1,0.06715,39.7567,0.0307,0.10343,0.87478,1,1,0.995,0.995,0,0,0,0,0.00591,40,6e-05,0.01679,0.05081,0.0054955,0.0054955,0.0054955
457,14246,0.0682,39.6897,0.03303,0.10692,0.87043,1,1,0.995,0.995,0,0,0,0,0.00299,40,9e-05,0.01503,0.04778,0.0054856,0.0054856,0.0054856
458,14276.8,0.06672,39.7283,0.03304,0.10492,0.87063,1,1,0.995,0.995,0,0,0,0,0.00504,40,0.00019,0.01646,0.04941,0.0054757,0.0054757,0.0054757
459,14307.8,0.06727,39.7914,0.02932,0.10341,0.88014,1,1,0.995,0.995,0,0,0,0,0.00951,40,0.00018,0.01975,0.05531,0.0054658,0.0054658,0.0054658
460,14338.7,0.06667,39.8041,0.03159,0.10568,0.87654,1,1,0.995,0.995,0,0,0,0,0.01135,40,0.00019,0.02274,0.05838,0.0054559,0.0054559,0.0054559
461,14369.7,0.06815,39.7426,0.02698,0.10369,0.87625,1,1,0.995,0.995,0,0,0,0,0.00836,40,0.00043,0.02499,0.05614,0.005446,0.005446,0.005446
462,14400.6,0.06657,39.6765,0.02848,0.10527,0.87547,1,1,0.995,0.995,0,0,0,0,0.0086,40,0.00033,0.02256,0.0543,0.0054361,0.0054361,0.0054361
463,14431.5,0.06824,39.7317,0.02759,0.10308,0.8713,1,1,0.995,0.995,0,0,0,0,0.007,40,0.00016,0.02208,0.05449,0.0054262,0.0054262,0.0054262
464,14462.4,0.06894,39.6498,0.03042,0.10361,0.8769,1,1,0.995,0.995,0,0,0,0,0.00293,40,0.00026,0.01681,0.05418,0.0054163,0.0054163,0.0054163
465,14493.3,0.0675,39.5781,0.02941,0.10571,0.87263,1,1,0.995,0.995,0,0,0,0,0.00603,40,0.00044,0.01923,0.0565,0.0054064,0.0054064,0.0054064
466,14524.2,0.06503,39.7513,0.02767,0.10216,0.87069,1,1,0.995,0.995,0,0,0,0,0.00676,40,0.0003,0.01963,0.05685,0.0053965,0.0053965,0.0053965
467,14555.2,0.06712,39.7022,0.02773,0.10669,0.86847,1,1,0.995,0.995,0,0,0,0,0.00931,40,0.00021,0.02362,0.05649,0.0053866,0.0053866,0.0053866
468,14586.2,0.06837,39.5591,0.0282,0.10568,0.86731,1,1,0.995,0.995,0,0,0,0,0.0064,39.9998,0.00019,0.02377,0.05231,0.0053767,0.0053767,0.0053767
469,14617.3,0.067,39.5906,0.02626,0.10202,0.87669,1,1,0.995,0.995,0,0,0,0,0.00858,39.9928,0.00017,0.025,0.05373,0.0053668,0.0053668,0.0053668
470,14648.6,0.06619,39.7035,0.02613,0.10398,0.87436,1,1,0.995,0.995,0,0,0,0,0.01078,40,0.00026,0.02317,0.05293,0.0053569,0.0053569,0.0053569
471,14679.6,0.06837,39.7071,0.02772,0.10168,0.88023,1,1,0.995,0.995,0,0,0,0,0.00415,39.9999,0.00033,0.02124,0.05128,0.005347,0.005347,0.005347
472,14710.4,0.0667,39.6988,0.02899,0.10364,0.87518,1,1,0.995,0.995,0,0,0,0,0.00395,39.9998,0.00034,0.02064,0.04971,0.0053371,0.0053371,0.0053371
473,14741.3,0.06521,39.8415,0.02794,0.10352,0.87252,1,1,0.995,0.995,0,0,0,0,0.00615,39.9991,0.00044,0.02315,0.04971,0.0053272,0.0053272,0.0053272
474,14772.2,0.06728,39.7227,0.02779,0.10927,0.8713,1,1,0.995,0.995,0,0,0,0,0.00557,39.9995,0.00053,0.02166,0.05199,0.0053173,0.0053173,0.0053173
475,14803.1,0.06746,39.6899,0.02545,0.10331,0.87284,1,1,0.995,0.995,0,0,0,0,0.00864,39.9991,0.00041,0.02535,0.05239,0.0053074,0.0053074,0.0053074
476,14834,0.06778,39.7811,0.02804,0.10609,0.87224,1,1,0.995,0.995,0,0,0,0,0.00982,40,0.00028,0.02329,0.04994,0.0052975,0.0052975,0.0052975
477,14864.9,0.06603,39.6827,0.02521,0.10092,0.87273,1,1,0.995,0.995,0,0,0,0,0.00221,40,0.00033,0.01849,0.04763,0.0052876,0.0052876,0.0052876
478,14895.8,0.06336,39.7308,0.02757,0.10198,0.87119,1,1,0.995,0.995,0,0,0,0,0.00408,40,0.0004,0.0193,0.0485,0.0052777,0.0052777,0.0052777
479,14926.7,0.06462,39.5586,0.0287,0.10004,0.8761,1,1,0.995,0.995,0,0,0,0,0.00882,40,0.00029,0.02143,0.05011,0.0052678,0.0052678,0.0052678
480,14957.6,0.06627,39.6828,0.02787,0.10281,0.87658,1,1,0.995,0.995,0,0,0,0,0.01155,40,0.00024,0.02268,0.05096,0.0052579,0.0052579,0.0052579
481,14988.5,0.06579,39.6724,0.02671,0.10477,0.8745,1,1,0.995,0.995,0,0,0,0,0.01535,40,0.0002,0.02304,0.05291,0.005248,0.005248,0.005248
482,15019.4,0.06558,39.6952,0.02845,0.10252,0.86678,1,1,0.995,0.995,0,0,0,0,0.01346,40,0.00012,0.02118,0.05303,0.0052381,0.0052381,0.0052381
483,15050.3,0.06464,39.6629,0.02776,0.10317,0.87126,1,1,0.995,0.995,0,0,0,0,0.01209,40,0.0001,0.0207,0.0531,0.0052282,0.0052282,0.0052282
484,15081.2,0.06456,39.7914,0.0282,0.09896,0.87244,1,1,0.995,0.995,0,0,0,0,0.0152,40,0.0001,0.02354,0.0521,0.0052183,0.0052183,0.0052183
485,15112.1,0.0655,39.5522,0.0261,0.10222,0.87272,1,1,0.995,0.995,0,0,0,0,0.01473,40,0.00011,0.02429,0.05091,0.0052084,0.0052084,0.0052084
486,15142.9,0.06319,39.8533,0.02575,0.09927,0.87608,1,1,0.995,0.995,0,0,0,0,0.00476,40,0.0001,0.02006,0.04888,0.0051985,0.0051985,0.0051985
487,15173.8,0.06469,39.6872,0.02602,0.10298,0.87364,1,1,0.995,0.995,0,0,0,0,0.00665,40,8e-05,0.02085,0.04842,0.0051886,0.0051886,0.0051886
488,15204.7,0.06457,39.6056,0.02824,0.10333,0.87306,1,1,0.995,0.995,0,0,0,0,0.00558,40,0.00012,0.02859,0.04758,0.0051787,0.0051787,0.0051787
489,15235.6,0.06502,39.6718,0.02442,0.10291,0.8749,1,1,0.995,0.995,0,0,0,0,0.00678,40,0.00014,0.02602,0.04733,0.0051688,0.0051688,0.0051688
490,15266.5,0.06715,39.5826,0.02428,0.10069,0.87612,1,1,0.995,0.995,0,0,0,0,0.00758,40,0.00017,0.02279,0.0469,0.0051589,0.0051589,0.0051589
491,15297.4,0.06306,39.8557,0.02375,0.09607,0.87224,1,1,0.995,0.995,0,0,0,0,0.00956,40,0.00014,0.02071,0.04846,0.005149,0.005149,0.005149
492,15328.2,0.06523,39.7143,0.02438,0.10169,0.87282,1,1,0.995,0.995,0,0,0,0,0.00554,40,9e-05,0.02018,0.04817,0.0051391,0.0051391,0.0051391
493,15359.2,0.06433,39.588,0.02427,0.09929,0.87071,1,1,0.995,0.995,0,0,0,0,0.00231,40,9e-05,0.02299,0.04751,0.0051292,0.0051292,0.0051292
494,15390,0.0627,39.6196,0.02676,0.10362,0.87411,1,1,0.995,0.995,0,0,0,0,0.00162,40,0.00014,0.02585,0.04713,0.0051193,0.0051193,0.0051193
495,15420.9,0.06414,39.6981,0.02595,0.09891,0.87419,1,1,0.995,0.995,0,0,0,0,0.00578,40,0.00011,0.02262,0.04621,0.0051094,0.0051094,0.0051094
496,15451.7,0.05859,39.8112,0.02507,0.09339,0.87193,1,1,0.995,0.995,0,0,0,0,0.01043,40,8e-05,0.02511,0.04679,0.0050995,0.0050995,0.0050995
497,15482.6,0.06107,39.6845,0.02896,0.10041,0.86707,1,1,0.995,0.995,0,0,0,0,0.01236,40,8e-05,0.02256,0.04823,0.0050896,0.0050896,0.0050896
498,15513.5,0.0664,39.4547,0.02525,0.1025,0.86931,1,1,0.995,0.995,0,0,0,0,0.01608,40,8e-05,0.02665,0.05265,0.0050797,0.0050797,0.0050797
499,15544.4,0.0633,39.6547,0.02625,0.09531,0.87575,1,1,0.995,0.995,0,0,0,0,0.01955,40,0.0001,0.02855,0.05455,0.0050698,0.0050698,0.0050698
500,15575.3,0.06348,39.6017,0.0298,0.09814,0.8768,1,1,0.995,0.995,0,0,0,0,0.0176,40,9e-05,0.02351,0.05306,0.0050599,0.0050599,0.0050599
501,15606.2,0.06399,39.7474,0.02741,0.09482,0.87369,1,1,0.995,0.995,0,0,0,0,0.01288,40,9e-05,0.02317,0.04974,0.00505,0.00505,0.00505
502,15637.1,0.06256,39.7799,0.02691,0.09801,0.87081,1,1,0.995,0.995,0,0,0,0,0.0063,40,8e-05,0.02141,0.04805,0.0050401,0.0050401,0.0050401
503,15668,0.06128,39.4665,0.02502,0.10172,0.87101,1,1,0.995,0.995,0,0,0,0,0.00724,40,8e-05,0.02256,0.0461,0.0050302,0.0050302,0.0050302
504,15698.8,0.06334,39.5765,0.0253,0.09525,0.86937,1,1,0.995,0.995,0,0,0,0,0.00549,40,0.00013,0.02115,0.04444,0.0050203,0.0050203,0.0050203
505,15729.7,0.06087,39.7174,0.02854,0.09412,0.87456,1,1,0.995,0.995,0,0,0,0,0.00718,40,0.00012,0.01955,0.0439,0.0050104,0.0050104,0.0050104
506,15760.7,0.06098,39.6874,0.02924,0.09667,0.87645,1,1,0.995,0.995,0,0,0,0,0.00791,40,9e-05,0.02082,0.04544,0.0050005,0.0050005,0.0050005
507,15791.6,0.0618,39.7062,0.02452,0.0972,0.86716,1,1,0.995,0.995,0,0,0,0,0.00584,40,8e-05,0.01855,0.04606,0.0049906,0.0049906,0.0049906
508,15822.4,0.0615,39.7219,0.02915,0.09688,0.87326,1,1,0.995,0.995,0,0,0,0,0.00511,40,9e-05,0.01643,0.04701,0.0049807,0.0049807,0.0049807
509,15853.3,0.06166,39.6361,0.02624,0.09937,0.86832,1,1,0.995,0.995,0,0,0,0,0.00422,40,8e-05,0.02059,0.04623,0.0049708,0.0049708,0.0049708
510,15884.3,0.06027,39.7103,0.0269,0.09996,0.87367,1,1,0.995,0.995,0,0,0,0,0.00379,40,6e-05,0.02016,0.0446,0.0049609,0.0049609,0.0049609
511,15915.3,0.06031,39.7167,0.02569,0.09801,0.8708,1,1,0.995,0.995,0,0,0,0,0.00456,40,7e-05,0.02592,0.04519,0.004951,0.004951,0.004951
512,15946.1,0.06264,39.7352,0.02507,0.10166,0.86682,1,1,0.995,0.995,0,0,0,0,0.00392,40,0.00014,0.07304,0.04631,0.0049411,0.0049411,0.0049411
513,15977,0.06167,39.7163,0.02766,0.10127,0.86887,1,1,0.995,0.995,0,0,0,0,0.00311,40,0.00019,0.04906,0.0488,0.0049312,0.0049312,0.0049312
514,16007.8,0.06211,39.6941,0.0267,0.09987,0.87259,1,1,0.995,0.995,0,0,0,0,0.0032,40,0.00022,0.0671,0.04789,0.0049213,0.0049213,0.0049213
515,16038.8,0.06045,39.8346,0.02604,0.09777,0.86952,1,1,0.995,0.995,0,0,0,0,0.00376,40,0.00014,0.01535,0.04646,0.0049114,0.0049114,0.0049114
516,16069.8,0.06398,39.6456,0.02821,0.10186,0.87024,1,1,0.995,0.995,0,0,0,0,0.00584,40,0.00016,0.02174,0.04609,0.0049015,0.0049015,0.0049015
517,16100.7,0.06511,39.3599,0.02703,0.10198,0.87168,1,1,0.995,0.995,0,0,0,0,0.00742,40,0.00017,0.02549,0.04579,0.0048916,0.0048916,0.0048916
518,16131.5,0.06344,39.7877,0.02583,0.099,0.87705,1,1,0.995,0.995,0,0,0,0,0.00487,40,0.00016,0.02337,0.04661,0.0048817,0.0048817,0.0048817
519,16162.5,0.06361,39.4995,0.027,0.09744,0.8707,1,1,0.995,0.995,0,0,0,0,0.00568,40,0.00014,0.02036,0.04709,0.0048718,0.0048718,0.0048718
520,16193.5,0.06091,39.715,0.02739,0.09813,0.87348,1,1,0.995,0.995,0,0,0,0,0.00413,40,0.00016,0.01734,0.04723,0.0048619,0.0048619,0.0048619
521,16224.4,0.06052,39.6378,0.02576,0.09613,0.86749,1,1,0.995,0.995,0,0,0,0,0.00251,40,9e-05,0.01623,0.0481,0.004852,0.004852,0.004852
522,16255.3,0.06205,39.6912,0.02434,0.09777,0.87352,1,1,0.995,0.995,0,0,0,0,0.00269,40,8e-05,0.01584,0.04864,0.0048421,0.0048421,0.0048421
523,16286.2,0.06303,39.5648,0.02409,0.09817,0.87035,1,1,0.995,0.995,0,0,0,0,0.00354,40,0.00014,0.01877,0.0491,0.0048322,0.0048322,0.0048322
524,16317.1,0.06213,39.6067,0.02583,0.10071,0.87171,1,1,0.995,0.995,0,0,0,0,0.00271,40,0.00017,0.01837,0.04996,0.0048223,0.0048223,0.0048223
525,16348.1,0.06225,39.6401,0.02468,0.0978,0.86992,1,1,0.995,0.995,0,0,0,0,0.00354,40,0.00019,0.01886,0.05014,0.0048124,0.0048124,0.0048124
526,16379.1,0.06316,39.7076,0.0244,0.10081,0.87402,1,1,0.995,0.995,0,0,0,0,0.00441,40,0.00015,0.02351,0.05025,0.0048025,0.0048025,0.0048025
527,16410.1,0.06145,39.6541,0.02618,0.09681,0.87157,1,1,0.995,0.995,0,0,0,0,0.00325,40,0.00012,0.0232,0.04879,0.0047926,0.0047926,0.0047926
528,16441,0.06028,39.5465,0.02692,0.09467,0.87492,1,1,0.995,0.995,0,0,0,0,0.0025,40,0.00012,0.02172,0.04886,0.0047827,0.0047827,0.0047827
529,16472,0.0605,39.6434,0.02541,0.09405,0.87197,1,1,0.995,0.995,0,0,0,0,0.00233,40,0.0001,0.02079,0.0491,0.0047728,0.0047728,0.0047728
530,16502.9,0.05979,39.7478,0.02449,0.09695,0.86584,1,1,0.995,0.995,0,0,0,0,0.00247,40,0.00013,0.01983,0.04937,0.0047629,0.0047629,0.0047629
531,16533.9,0.05969,39.7788,0.02789,0.09405,0.87316,1,1,0.995,0.995,0,0,0,0,0.00143,40,0.00014,0.0198,0.0499,0.004753,0.004753,0.004753
532,16564.8,0.06106,39.7828,0.02551,0.09872,0.86659,1,1,0.995,0.995,0,0,0,0,0.00228,40,0.00015,0.02369,0.04933,0.0047431,0.0047431,0.0047431
533,16595.8,0.06068,39.5819,0.0243,0.09756,0.87383,1,1,0.995,0.995,0,0,0,0,0.00333,40,0.00019,0.0227,0.0486,0.0047332,0.0047332,0.0047332
534,16626.8,0.06024,39.6076,0.02525,0.09914,0.87157,1,1,0.995,0.995,0,0,0,0,0.00342,40,0.00017,0.02347,0.04855,0.0047233,0.0047233,0.0047233
535,16657.9,0.06072,39.5274,0.02444,0.09747,0.87365,1,1,0.995,0.995,0,0,0,0,0.00647,40,0.00014,0.02183,0.0483,0.0047134,0.0047134,0.0047134
536,16688.8,0.06014,39.7231,0.02441,0.10106,0.87542,1,1,0.995,0.995,0,0,0,0,0.00805,40,0.00012,0.02386,0.04787,0.0047035,0.0047035,0.0047035
537,16719.7,0.06096,39.6226,0.02588,0.09868,0.87595,1,1,0.995,0.995,0,0,0,0,0.00585,40,9e-05,0.023,0.04824,0.0046936,0.0046936,0.0046936
538,16750.7,0.06093,39.5937,0.02621,0.09653,0.88061,1,1,0.995,0.995,0,0,0,0,0.00522,40,6e-05,0.02285,0.04872,0.0046837,0.0046837,0.0046837
539,16781.7,0.06142,39.7103,0.02564,0.0972,0.87213,1,1,0.995,0.995,0,0,0,0,0.0035,40,5e-05,0.01973,0.04834,0.0046738,0.0046738,0.0046738
540,16812.5,0.06051,39.6345,0.02406,0.09675,0.87047,1,1,0.995,0.995,0,0,0,0,0.00517,40,7e-05,0.02012,0.04788,0.0046639,0.0046639,0.0046639
541,16843.5,0.06061,39.8,0.02365,0.09702,0.86503,1,1,0.995,0.995,0,0,0,0,0.00635,40,0.0001,0.02174,0.04791,0.004654,0.004654,0.004654
542,16874.4,0.05927,39.6237,0.02321,0.10059,0.87487,1,1,0.995,0.995,0,0,0,0,0.00471,40,0.00011,0.02196,0.04828,0.0046441,0.0046441,0.0046441
543,16905.4,0.05966,39.6913,0.02554,0.09645,0.87398,1,1,0.995,0.995,0,0,0,0,0.0039,40,0.00015,0.02165,0.04946,0.0046342,0.0046342,0.0046342
544,16936.2,0.05775,39.7165,0.02493,0.09547,0.87324,1,1,0.995,0.995,0,0,0,0,0.0037,40,0.00016,0.02262,0.04895,0.0046243,0.0046243,0.0046243
545,16967.2,0.05685,39.7105,0.02573,0.09134,0.87159,1,1,0.995,0.995,0,0,0,0,0.00383,39.9999,0.00022,0.02282,0.04883,0.0046144,0.0046144,0.0046144
546,16998.3,0.05802,39.6526,0.02467,0.09326,0.87357,1,1,0.995,0.995,0,0,0,0,0.00409,40,0.00031,0.02257,0.04992,0.0046045,0.0046045,0.0046045
547,17029.2,0.05928,39.4872,0.02773,0.099,0.86742,1,1,0.995,0.995,0,0,0,0,0.00601,40,0.0005,0.0235,0.05101,0.0045946,0.0045946,0.0045946
548,17060.2,0.05962,39.7459,0.02422,0.09452,0.8724,1,1,0.995,0.995,0,0,0,0,0.0072,40,0.00049,0.02534,0.05118,0.0045847,0.0045847,0.0045847
549,17091.1,0.05834,39.6463,0.0232,0.0933,0.88281,1,1,0.995,0.995,0,0,0,0,0.00606,40,0.00032,0.02772,0.05097,0.0045748,0.0045748,0.0045748
550,17122.1,0.05968,39.5955,0.02275,0.09773,0.87414,1,1,0.995,0.995,0,0,0,0,0.00391,40,0.00032,0.02619,0.05018,0.0045649,0.0045649,0.0045649
551,17153.1,0.05932,39.5651,0.02372,0.09358,0.8696,1,1,0.995,0.995,0,0,0,0,0.0044,40,0.0002,0.02408,0.04979,0.004555,0.004555,0.004555
552,17183.9,0.05967,39.5748,0.02373,0.09284,0.87014,1,1,0.995,0.995,0,0,0,0,0.00304,40,0.0002,0.02075,0.0488,0.0045451,0.0045451,0.0045451
553,17214.8,0.05667,39.6624,0.02535,0.09161,0.87985,1,1,0.995,0.995,0,0,0,0,0.00148,40,0.00028,0.02283,0.04855,0.0045352,0.0045352,0.0045352
554,17245.8,0.05687,39.667,0.02849,0.09143,0.87056,1,1,0.995,0.995,0,0,0,0,0.00218,40,0.00032,0.02609,0.04929,0.0045253,0.0045253,0.0045253
555,17276.9,0.06152,39.2822,0.02682,0.10361,0.87913,1,1,0.995,0.995,0,0,0,0,0.00345,40,0.00034,0.02719,0.05005,0.0045154,0.0045154,0.0045154
556,17307.9,0.06085,39.698,0.02314,0.09647,0.87085,1,1,0.995,0.995,0,0,0,0,0.00533,40,0.00038,0.02852,0.05041,0.0045055,0.0045055,0.0045055
557,17338.8,0.05959,39.6566,0.02299,0.09174,0.87061,1,1,0.995,0.995,0,0,0,0,0.00413,40,0.00044,0.02551,0.04978,0.0044956,0.0044956,0.0044956
558,17369.7,0.05922,39.6196,0.02334,0.09578,0.87036,1,1,0.995,0.995,0,0,0,0,0.00667,39.9999,0.00068,0.02764,0.04969,0.0044857,0.0044857,0.0044857
559,17400.8,0.058,39.7906,0.02542,0.09312,0.87123,1,1,0.995,0.995,0,0,0,0,0.00394,39.9968,0.00091,0.02538,0.04838,0.0044758,0.0044758,0.0044758
560,17431.8,0.05909,39.5099,0.02507,0.09556,0.87217,1,1,0.995,0.995,0,0,0,0,0.00327,40,0.00084,0.02914,0.0463,0.0044659,0.0044659,0.0044659
561,17462.9,0.0583,39.7042,0.02381,0.09317,0.87477,1,1,0.995,0.995,0,0,0,0,0.0055,40,0.0007,0.02509,0.04545,0.004456,0.004456,0.004456
562,17493.8,0.05887,39.5984,0.0223,0.09029,0.869,1,1,0.995,0.995,0,0,0,0,0.00589,40,0.00062,0.02378,0.04576,0.0044461,0.0044461,0.0044461
563,17524.7,0.05963,39.5499,0.02462,0.09835,0.86936,1,1,0.995,0.995,0,0,0,0,0.00415,40,0.00055,0.02068,0.04638,0.0044362,0.0044362,0.0044362
564,17555.6,0.05755,39.8488,0.02163,0.09344,0.87227,1,1,0.995,0.995,0,0,0,0,0.00389,40,0.00034,0.01877,0.04682,0.0044263,0.0044263,0.0044263
565,17586.7,0.05913,39.6463,0.02266,0.09443,0.87414,1,1,0.995,0.995,0,0,0,0,0.00518,39.9911,0.00027,0.01941,0.04716,0.0044164,0.0044164,0.0044164
566,17617.7,0.05943,39.5705,0.02342,0.09252,0.8783,1,1,0.995,0.995,0,0,0,0,0.00528,40,0.00023,0.01807,0.04607,0.0044065,0.0044065,0.0044065
567,17648.6,0.05674,39.6886,0.0227,0.09113,0.87336,1,1,0.995,0.995,0,0,0,0,0.00581,40,0.00015,0.01812,0.04586,0.0043966,0.0043966,0.0043966
568,17679.7,0.05611,39.6442,0.02805,0.09152,0.87554,1,1,0.995,0.995,0,0,0,0,0.00469,40,0.00015,0.01841,0.04591,0.0043867,0.0043867,0.0043867
569,17710.6,0.0588,39.6285,0.02571,0.09387,0.8736,1,1,0.995,0.995,0,0,0,0,0.00496,40,0.00021,0.0178,0.04592,0.0043768,0.0043768,0.0043768
570,17741.6,0.06063,39.5532,0.02358,0.09332,0.86958,1,1,0.995,0.995,0,0,0,0,0.00477,40,0.00021,0.02013,0.04624,0.0043669,0.0043669,0.0043669
571,17772.7,0.058,39.6368,0.02323,0.09443,0.86916,1,1,0.995,0.995,0,0,0,0,0.00643,40,0.0002,0.01876,0.04753,0.004357,0.004357,0.004357
572,17803.8,0.05732,39.6373,0.02336,0.09207,0.86741,1,1,0.995,0.995,0,0,0,0,0.0071,40,0.00018,0.0186,0.04863,0.0043471,0.0043471,0.0043471
573,17834.8,0.05899,39.6193,0.02291,0.0941,0.87414,1,1,0.995,0.995,0,0,0,0,0.00645,40,0.00017,0.01678,0.04859,0.0043372,0.0043372,0.0043372
574,17865.8,0.05672,39.6687,0.02471,0.08965,0.87016,1,1,0.995,0.995,0,0,0,0,0.0066,40,0.00013,0.01773,0.04819,0.0043273,0.0043273,0.0043273
575,17896.7,0.05825,39.7737,0.02321,0.09209,0.87811,1,1,0.995,0.995,0,0,0,0,0.00711,40,0.0001,0.01887,0.04775,0.0043174,0.0043174,0.0043174
576,17927.7,0.05747,39.8083,0.02385,0.09308,0.87344,1,1,0.995,0.995,0,0,0,0,0.00825,40,0.00012,0.02121,0.04713,0.0043075,0.0043075,0.0043075
577,17958.8,0.05853,39.6609,0.02339,0.0972,0.87071,1,1,0.995,0.995,0,0,0,0,0.00706,40,0.00014,0.02082,0.04642,0.0042976,0.0042976,0.0042976
578,17989.7,0.05804,39.7572,0.02305,0.09093,0.87693,1,1,0.995,0.995,0,0,0,0,0.00769,40,0.00017,0.02101,0.0464,0.0042877,0.0042877,0.0042877
579,18020.7,0.05625,39.6805,0.02462,0.09011,0.87188,1,1,0.995,0.995,0,0,0,0,0.01269,40,0.0001,0.0234,0.0477,0.0042778,0.0042778,0.0042778
580,18051.6,0.05654,39.5407,0.0225,0.09297,0.8694,1,1,0.995,0.995,0,0,0,0,0.01467,40,7e-05,0.02453,0.049,0.0042679,0.0042679,0.0042679
581,18082.5,0.05817,39.5622,0.02453,0.09339,0.87013,1,1,0.995,0.995,0,0,0,0,0.01555,40,6e-05,0.02297,0.04919,0.004258,0.004258,0.004258
582,18113.4,0.05683,39.679,0.02463,0.09087,0.87068,1,1,0.995,0.995,0,0,0,0,0.01559,40,5e-05,0.02311,0.04933,0.0042481,0.0042481,0.0042481
583,18144.4,0.05634,39.7457,0.02611,0.09305,0.87091,1,1,0.995,0.995,0,0,0,0,0.01568,40,4e-05,0.02427,0.0498,0.0042382,0.0042382,0.0042382
584,18175.6,0.05591,39.7533,0.02378,0.09317,0.87074,1,1,0.995,0.995,0,0,0,0,0.01559,40,5e-05,0.02534,0.04961,0.0042283,0.0042283,0.0042283
585,18206.8,0.05764,39.6774,0.02149,0.09568,0.87509,1,1,0.995,0.995,0,0,0,0,0.01559,40,6e-05,0.02304,0.04904,0.0042184,0.0042184,0.0042184
586,18238,0.05586,39.6703,0.02213,0.09355,0.87012,1,1,0.995,0.995,0,0,0,0,0.0136,40,4e-05,0.02321,0.04856,0.0042085,0.0042085,0.0042085
587,18269.3,0.05531,39.6257,0.02038,0.09304,0.86641,1,1,0.995,0.995,0,0,0,0,0.01391,40,4e-05,0.02251,0.04808,0.0041986,0.0041986,0.0041986
588,18300.3,0.05631,39.6312,0.02258,0.09019,0.87016,1,1,0.995,0.995,0,0,0,0,0.01431,40,4e-05,0.02457,0.04748,0.0041887,0.0041887,0.0041887
589,18331.2,0.05706,39.6819,0.02741,0.09174,0.8739,1,1,0.995,0.995,0,0,0,0,0.01082,40,5e-05,0.02278,0.04625,0.0041788,0.0041788,0.0041788
